1,33,3,49,16,2,11
19,44,11,29,45,12,8
20,2,42,34,9,9,6
32,7,41,36,29,7,6
2,31,39,45,47,8,4
5,13,18,39,3,8,7
26,17,13,14,28,7,2
38,19,23,1,14,7,3
27,2,42,5,37,10,3
15,27,23,40,20,3,6
33,44,13,22,50,5,2
38,12,29,36,13,4,12
35,41,14,2,42,11,10
31,13,33,29,40,2,3
9,42,10,27,37,1,5
23,24,22,20,37,1,4
4,17,42,45,35,8,2
26,8,35,47,43,9,1
45,49,27,46,25,6,4
44,11,38,7,39,10,7
13,22,40,10,48,5,2
3,30,49,25,22,3,6
12,1,42,47,27,6,7
22,45,43,44,37,1,12
25,50,21,38,8,4,8
2,48,33,47,42,1,2
46,43,41,37,24,8,2
40,18,11,2,46,4,1
44,41,35,9,6,9,6
44,15,49,10,7,3,12
42,45,19,2,14,5,6
3,34,31,32,28,4,5
18,22,42,41,8,11,12
2,5,33,47,32,7,8
37,50,34,39,40,4,10
49,42,28,16,18,10,5
39,2,44,20,48,5,7
25,14,33,9,48,12,2
20,8,45,23,17,2,8
1,25,21,39,23,2,4
20,13,34,3,32,4,11
10,15,42,30,8,4,6
3,48,32,34,21,3,11
34,3,15,2,19,5,8
50,42,12,3,7,6,8
32,31,38,18,48,12,4
46,1,39,3,27,1,10
19,47,21,2,10,8,2
16,9,23,18,32,2,10
7,1,12,25,49,9,6
8,24,32,34,30,3,4
47,14,11,13,3,3,6
22,26,35,7,1,5,10
41,31,48,33,26,4,2
15,5,20,47,36,12,8
8,37,12,5,43,11,6
32,44,17,6,46,2,6
25,39,21,44,29,9,8
20,8,29,44,19,8,3
36,10,24,11,46,3,5
9,6,4,3,24,8,5
31,27,1,19,38,5,4
20,23,13,30,18,2,4
35,21,33,23,47,6,7
17,15,9,25,40,9,3
43,26,24,32,46,6,10
5,35,20,41,49,10,6
34,32,11,38,47,10,2
32,23,30,45,7,5,9
4,42,18,27,1,6,4
8,11,23,20,22,4,3
27,44,4,14,45,10,1
15,43,38,45,46,11,1
23,43,30,11,37,5,12
21,3,11,36,27,10,9
5,7,16,8,20,12,2
40,9,20,34,3,6,12
33,12,7,26,30,11,10
14,41,27,46,11,3,2
30,12,17,24,36,9,1
50,16,34,19,46,2,6
33,14,4,48,5,7,12
33,17,3,39,10,1,4
40,34,29,6,35,11,4
37,32,45,28,16,1,11
11,10,23,14,28,6,8
28,5,1,21,19,7,4
32,28,26,15,23,1,5
47,20,19,45,38,2,6
2,27,22,10,41,3,2
33,38,8,25,32,9,7
16,9,29,39,37,4,11
34,23,32,39,11,1,6
43,32,37,25,5,6,7
18,22,32,3,27,2,7
9,4,27,14,21,4,6
4,11,8,46,19,4,8
49,22,12,26,10,11,7
24,11,37,17,5,6,3
46,36,27,5,15,8,2
24,39,46,2,45,4,8
39,9,11,4,17,2,10
14,5,24,43,19,3,11
19,46,49,12,2,8,1
12,26,21,1,10,5,11
11,42,1,28,6,2,10
27,4,16,39,37,3,6
41,33,23,12,16,8,10
30,38,15,17,23,2,7
30,22,37,11,47,9,10
7,27,41,15,43,7,9
29,15,42,14,24,2,4
8,28,50,27,9,12,4
34,17,13,9,15,7,2
30,46,24,21,49,2,5
42,2,5,1,15,8,5
36,20,5,41,21,11,6
14,13,50,8,42,3,9
49,10,42,9,19,4,12
12,34,42,17,6,12,5
10,35,50,15,44,5,3
18,37,39,30,7,10,8
31,16,17,7,12,9,7
46,8,4,33,10,8,11
6,29,43,40,22,7,4
9,35,2,41,31,12,9
34,38,45,43,42,12,9
38,25,30,16,20,8,6
25,45,19,2,10,1,7
28,39,25,40,16,1,6
34,45,19,23,37,1,7
16,14,4,44,41,11,12
15,45,12,6,40,9,3
41,36,4,21,47,11,9
15,11,35,50,41,8,5
5,41,46,38,14,10,1
15,40,38,33,50,6,3
15,5,42,37,6,4,3
19,23,10,21,15,3,12
13,15,28,44,32,12,3
21,16,20,12,28,9,3
5,7,18,20,30,7,6
12,37,7,50,40,1,2
19,3,38,32,29,12,5
31,17,1,28,5,1,10
30,25,44,19,16,6,2
28,50,48,39,29,5,7
50,33,38,42,25,12,8
8,14,16,5,2,9,8
29,49,20,14,47,12,4
14,38,20,27,34,1,11
1,46,21,4,24,2,12
41,13,24,9,6,3,12
21,9,35,13,29,2,1
2,21,17,3,13,7,8
42,10,50,2,16,11,4
16,21,27,30,32,3,5
7,40,39,45,32,8,3
32,16,48,44,28,1,9
37,42,12,34,38,3,1
42,23,37,41,18,4,6
10,34,2,35,18,6,9
27,10,4,40,38,11,3
25,35,31,27,43,5,6
16,47,42,8,44,7,6
7,37,25,40,5,2,8
27,36,5,42,1,6,1
38,18,48,20,35,9,12
45,12,37,19,44,6,2
24,5,31,10,37,9,10
32,7,36,30,23,12,8
30,25,29,9,5,6,7
25,48,4,46,12,12,7
30,9,39,18,45,3,1
6,12,22,29,33,11,6
24,49,19,26,2,6,7
4,46,5,39,48,7,10
16,21,33,32,1,11,12
11,4,6,44,9,10,11
32,25,23,47,35,2,6
35,44,43,9,3,10,1
2,26,29,36,49,3,9
49,12,50,10,37,8,3
42,24,29,28,27,8,4
21,47,4,40,34,2,5
50,21,37,38,2,8,7
44,8,35,32,2,8,11
47,16,31,50,20,8,2
29,11,40,48,6,9,5
28,46,17,5,41,11,10
29,19,15,3,14,2,8
13,49,14,24,35,1,10
1,28,24,46,16,11,2
46,13,10,28,3,11,4
33,38,47,22,14,9,8
14,46,43,34,25,6,5
6,38,29,16,18,6,11
13,39,40,38,5,4,12
9,13,35,2,15,10,3
38,21,26,1,30,8,2
16,40,13,11,34,1,12
35,10,44,3,26,7,6
40,20,36,46,7,2,4
47,26,2,36,11,9,7
17,33,9,21,39,7,11
30,31,11,26,21,2,3
27,20,41,11,30,3,5
27,24,26,6,41,8,3
33,29,36,1,30,12,3
6,12,24,20,48,6,5
49,29,38,9,14,7,10
2,42,5,27,21,9,11
37,19,6,36,49,11,4
22,11,6,8,5,3,4
47,5,16,42,49,3,11
19,48,3,41,12,6,9
34,50,26,23,24,4,2
19,21,25,5,9,12,10
23,10,35,33,37,5,10
46,23,45,21,17,7,11
32,21,7,26,14,12,4
47,9,48,49,37,2,7
49,44,47,12,6,8,12
47,12,41,42,31,6,4
3,19,9,20,23,11,9
21,36,44,19,50,3,10
31,46,3,50,2,12,8
17,5,32,13,43,2,10
5,13,29,35,7,3,7
42,7,19,35,43,7,9
6,7,28,18,1,2,8
12,38,45,18,35,2,8
10,7,5,8,34,9,1
20,25,26,30,38,8,2
27,12,20,2,41,10,12
12,7,6,33,39,7,1
1,19,15,48,26,6,12
45,14,36,13,11,7,9
10,42,23,46,1,3,5
13,45,22,6,49,10,11
49,21,26,34,31,5,2
40,4,36,41,20,1,6
33,12,17,39,22,2,12
12,44,42,15,20,2,1
28,10,32,15,49,9,3
29,43,2,3,17,4,1
41,25,2,12,30,11,8
33,25,36,26,17,8,1
50,15,9,47,2,9,6
9,32,36,19,21,4,3
50,26,47,22,38,6,2
21,17,42,36,46,10,7
50,20,41,42,1,3,7
43,19,33,26,20,4,1
46,21,32,22,29,9,10
22,31,46,47,38,7,11
11,21,42,38,33,8,2
37,19,47,21,48,3,6
30,1,35,2,15,2,7
34,38,17,12,21,2,3
41,2,34,26,28,10,5
4,29,15,17,6,9,12
25,7,43,22,49,7,6
28,41,18,35,36,6,11
14,2,50,37,44,7,11
33,23,44,32,4,12,9
25,6,46,17,31,12,9
12,30,24,3,19,5,2
5,35,39,14,36,12,7
16,6,47,18,39,2,4
34,10,25,29,45,10,9
49,36,1,19,38,9,6
49,38,3,25,43,7,3
43,34,20,6,37,7,10
45,13,42,18,38,7,11
33,20,31,9,44,12,2
25,41,50,43,38,6,10
26,32,14,5,9,7,3
24,10,30,42,13,1,5
26,24,42,39,8,5,3
40,20,43,6,42,10,12
18,12,31,25,21,9,2
23,22,12,19,48,6,2
2,26,19,12,1,8,2
43,1,9,14,17,12,6
7,29,17,40,21,8,11
10,29,24,6,27,12,5
43,33,11,8,42,11,6
21,45,31,2,7,10,4
13,1,24,11,49,5,6
16,38,1,45,15,4,11
30,47,35,31,21,10,2
32,48,6,24,30,6,5
28,46,2,17,12,10,6
11,6,35,36,21,9,1
25,4,28,34,45,11,8
37,36,10,20,11,7,3
26,48,47,8,20,8,3
3,24,8,18,40,11,3
28,3,29,25,27,4,9
11,45,17,48,3,8,4
49,28,30,5,48,5,11
32,23,8,22,50,3,9
27,13,10,36,37,10,2
15,34,28,48,23,3,5
42,13,10,49,3,3,9
29,12,48,28,34,9,11
17,6,31,25,16,2,6
37,26,40,17,36,9,12
7,40,2,27,34,3,11
21,22,38,19,31,7,11
23,36,39,6,47,10,8
50,44,17,10,28,12,8
35,10,47,42,48,11,2
46,6,34,24,18,12,3
7,25,48,45,10,3,6
28,46,43,35,31,7,4
50,18,25,24,14,11,6
38,17,29,9,39,10,7
41,6,27,40,23,2,12
32,29,50,18,16,11,4
3,5,17,27,25,9,1
38,48,43,23,3,8,3
28,48,18,40,7,11,8
29,3,44,33,35,10,8
47,18,21,19,27,11,5
14,42,35,17,34,10,6
10,25,14,39,32,7,8
9,2,19,38,13,2,6
48,39,26,19,31,2,3
22,23,44,25,38,12,11
6,10,4,15,19,1,4
7,45,12,20,13,3,12
10,44,7,29,22,4,5
26,17,23,24,27,4,9
40,9,12,15,47,1,11
49,10,45,36,27,3,4
21,11,32,48,23,12,3
22,35,48,15,14,8,3
34,4,44,20,21,3,1
2,16,11,1,26,3,12
3,28,18,43,42,12,3
50,27,45,26,42,12,1
40,35,8,32,23,8,1
28,48,29,24,34,7,3
42,3,5,48,13,6,1
26,28,38,25,40,1,6
24,7,46,34,39,6,1
28,35,21,16,14,11,1
42,48,19,37,47,6,1
11,2,37,47,45,2,3
50,32,33,5,3,1,8
25,2,19,44,24,2,10
31,21,13,24,33,1,12
41,13,35,19,16,11,1
24,29,42,21,22,3,11
21,19,39,35,37,2,6
20,38,35,15,24,12,8
39,12,35,21,45,11,6
20,25,27,26,12,8,12
8,46,31,27,50,3,1
30,3,12,26,9,10,11
2,15,44,35,19,7,2
1,20,11,17,27,4,5
16,17,26,23,35,5,11
33,31,19,34,43,5,3
48,42,17,34,47,1,9
20,29,21,46,45,10,3
44,16,35,45,31,12,4
42,11,34,13,40,10,3
13,4,33,25,37,10,5
18,46,30,50,21,2,6
40,6,13,42,3,7,11
11,27,47,41,43,7,11
15,19,31,8,9,12,10
7,12,33,43,19,3,7
14,32,45,2,17,10,3
8,47,34,44,2,9,3
3,13,36,25,47,3,8
43,24,46,26,38,2,3
42,27,45,23,8,1,9
49,41,22,34,21,2,7
42,34,7,23,48,1,3
29,33,12,37,47,10,5
24,3,8,50,6,10,11
50,24,35,13,11,6,11
9,16,48,37,38,7,2
26,46,28,31,16,12,11
37,5,26,15,49,8,11
29,1,9,32,20,3,2
36,25,5,46,12,10,6
21,16,34,36,44,9,10
28,34,47,16,18,10,5
50,33,16,31,10,3,8
26,28,46,5,36,12,6
19,16,14,29,10,2,10
44,4,37,49,11,7,6
37,21,17,35,23,11,10
18,8,7,42,33,8,2
29,45,40,10,30,12,1
34,23,11,13,16,1,10
48,44,32,7,47,8,7
34,8,49,18,3,3,7
21,28,13,17,46,9,7
9,44,13,39,10,6,4
14,6,9,4,37,4,11
41,27,34,49,18,3,9
34,5,14,6,23,11,2
38,25,15,37,41,1,7
27,47,33,29,32,8,2
25,3,15,43,12,10,11
21,13,39,32,50,10,2
18,26,36,50,41,11,12
15,16,21,50,41,5,6
34,7,41,26,44,9,11
35,28,11,32,17,6,5
11,3,33,46,1,10,11
27,22,44,17,23,7,1
29,25,6,36,1,10,7
23,36,44,17,14,8,2
2,12,19,11,38,8,4
48,28,2,11,42,4,9
5,29,48,8,35,5,6
34,35,12,4,45,9,1
7,35,33,36,31,10,7
11,7,27,5,37,12,6
38,7,34,32,33,9,6
35,27,25,45,40,7,11
15,31,48,20,44,1,3
40,8,33,9,35,6,3
10,13,34,4,6,3,5
3,32,5,43,9,6,10
47,25,23,30,44,9,12
23,9,40,2,32,6,7
44,35,16,34,17,5,10
21,40,23,32,49,11,8
35,43,37,5,4,5,6
41,48,7,1,24,10,12
33,20,10,21,26,4,3
14,5,42,36,40,11,2
21,45,12,48,14,8,11
10,31,41,15,42,2,5
3,23,35,34,24,8,5
14,6,23,2,19,5,7
32,9,11,21,13,7,2
45,6,22,24,20,5,4
31,43,21,29,34,2,9
18,33,20,22,43,3,9
41,26,21,40,28,4,2
40,20,10,35,17,4,3
20,40,28,2,45,5,1
18,16,8,31,34,6,9
29,48,33,49,35,8,3
20,40,5,50,7,10,2
31,47,21,39,8,9,5
8,10,11,39,30,10,4
30,42,10,21,38,12,2
13,50,36,16,44,3,5
26,50,24,2,46,2,7
46,47,29,34,19,2,3
48,15,29,20,39,7,1
27,44,12,33,16,7,8
38,10,4,14,50,9,12
6,20,4,24,25,5,9
48,30,50,42,17,4,8
43,39,28,37,6,9,12
2,13,37,38,48,9,5
20,43,41,45,10,12,2
14,49,34,44,6,12,4
47,27,8,30,35,9,10
2,36,19,37,3,9,6
7,18,49,46,15,12,10
18,4,39,7,50,8,3
12,9,2,39,40,3,1
18,16,17,49,45,9,12
18,21,33,45,10,12,8
50,27,28,48,44,7,12
48,23,14,50,39,12,3
32,19,41,8,42,12,9
10,27,5,30,19,6,5
13,42,27,23,20,9,5
45,7,2,28,21,11,5
37,35,45,24,23,12,9
13,18,46,17,20,9,4
26,14,13,24,8,1,2
42,31,37,48,23,7,3
27,49,30,24,28,1,12
20,3,4,9,12,5,6
34,20,4,19,7,2,4
23,36,2,17,15,8,3
12,11,8,44,16,4,7
30,38,19,13,46,4,12
31,40,34,4,1,4,5
32,18,7,20,16,1,3
32,8,44,11,23,9,10
14,26,29,13,2,5,6
49,35,36,17,16,10,1
36,1,48,23,31,8,5
26,37,35,18,13,11,8
27,46,19,23,26,2,10
45,16,12,2,3,11,2
39,31,46,29,22,3,7
10,20,46,40,44,1,3
9,49,11,6,32,2,10
47,2,39,20,40,8,4
24,47,13,22,33,5,1
6,49,9,30,10,4,3
45,35,42,36,41,11,6
29,44,13,48,28,12,4
35,2,8,28,17,7,9
31,41,46,32,18,10,1
13,11,48,14,34,9,7
12,9,22,18,50,1,3
18,16,35,41,36,6,7
16,33,4,34,7,8,7
43,7,6,9,14,4,3
30,26,15,37,16,8,5
48,15,7,34,45,7,9
13,2,16,24,32,7,1
34,11,36,33,3,12,1
4,3,11,7,17,12,3
14,16,49,45,37,5,7
10,18,35,16,22,10,1
46,7,2,34,35,6,8
29,47,31,13,11,11,1
28,15,19,39,6,7,11
12,39,24,25,18,10,8
39,35,2,36,32,7,8
44,22,35,48,15,6,7
8,10,16,34,4,8,4
35,37,23,19,4,8,4
28,37,9,38,25,2,8
12,7,33,5,46,3,12
41,27,50,1,18,2,12
33,23,25,44,21,4,10
15,16,40,47,39,1,6
49,45,15,29,17,10,1
10,18,13,26,7,12,3
50,47,24,9,15,8,9
1,47,42,8,11,11,4
3,24,42,33,27,6,4
7,9,11,45,16,5,2
34,47,14,12,41,3,4
48,46,6,29,47,9,2
31,42,10,15,17,4,12
30,32,20,41,44,10,1
16,37,34,25,29,3,7
20,21,49,36,18,5,3
7,21,38,20,27,12,5
22,41,8,42,29,9,11
4,17,8,16,20,6,1
7,19,34,14,40,8,6
23,46,32,16,49,5,4
15,48,2,36,32,3,9
23,39,4,15,30,12,1
13,46,3,27,30,1,2
4,20,45,25,17,9,8
45,30,19,1,2,12,10
44,7,50,33,38,2,7
50,8,37,1,19,9,6
48,2,35,33,42,1,3
11,12,50,10,22,10,1
7,39,8,44,34,2,6
28,20,49,13,4,7,12
12,10,29,11,31,11,8
40,25,31,11,7,12,9
8,18,43,17,29,5,9
46,23,34,25,47,6,8
25,39,47,14,44,6,10
29,25,5,47,24,9,5
25,1,42,15,50,10,4
1,21,4,29,3,7,2
14,10,50,33,21,6,9
6,24,16,23,10,12,11
45,33,12,27,22,4,8
33,24,19,26,28,12,8
19,35,37,3,29,1,9
41,20,35,33,47,4,12
36,37,27,42,12,7,6
41,48,29,20,18,5,9
24,42,15,35,8,8,6
8,6,14,27,41,5,4
30,2,19,49,11,3,8
42,41,37,49,9,9,1
30,41,49,44,22,7,2
29,43,3,39,4,5,10
10,24,45,29,23,8,10
21,3,46,36,41,6,1
38,14,36,31,4,10,3
26,40,5,25,14,5,7
1,43,3,20,11,11,2
23,24,44,17,22,11,6
43,31,46,16,7,9,5
29,42,15,20,35,9,2
32,6,48,27,10,8,3
36,37,42,47,13,11,7
8,33,49,35,10,2,9
46,9,35,4,50,8,11
9,17,18,21,50,12,5
36,3,18,33,1,6,2
10,21,30,45,42,1,9
30,49,46,9,24,4,12
50,27,39,45,41,7,5
15,3,48,14,49,1,7
14,34,46,49,28,3,8
3,31,38,44,33,12,6
20,48,39,35,27,3,8
37,47,33,7,28,9,12
13,32,39,41,22,1,12
24,30,41,2,9,11,1
21,49,5,3,19,1,10
23,24,47,48,8,4,9
15,18,25,47,29,9,5
19,9,44,47,50,2,9
25,9,37,46,6,6,12
47,1,29,8,13,5,6
49,43,29,46,10,12,7
30,41,38,12,40,4,12
36,7,14,4,33,1,5
47,12,15,38,48,7,5
30,29,21,20,35,2,12
36,40,45,39,19,5,6
43,40,45,2,28,3,7
22,44,49,23,13,3,5
37,24,47,5,8,9,3
16,21,39,7,23,11,7
27,45,19,36,49,7,10
34,17,1,28,32,7,8
45,19,48,29,42,5,7
50,18,9,1,8,5,1
8,24,45,23,49,2,10
41,45,24,49,38,1,6
25,19,42,45,13,9,2
8,41,33,26,15,9,10
32,36,23,6,7,11,12
5,46,44,6,42,4,8
29,4,25,16,30,10,2
1,3,5,42,47,5,10
2,34,19,12,44,10,6
46,48,28,18,42,3,9
36,40,35,30,13,6,2
24,43,41,34,31,8,6
